,Name,R,2B,3B,HR,BB,IBB,SO,BA,OBP,SLG,OPS,bbType_flyBall,bbType_groundBall,bbType_lineDrive,bbType_popUp,2BperPA,3BperPA,HRperPA,BBperPA,IBBperPA,SOperPA,p1,p2,p3,p4
383,Freddy Sanchez,208,93,7,26,88,9,243,0.285,0.322,0.394,0.716,0.277491961414791,0.44630225080385855,0.2257234726688103,0.05048231511254018,0.05057096247960848,0.003806416530723219,0.014138118542686243,0.0478520935290919,0.004893964110929853,0.13213703099510604,-0.25429168116090256,0.07320974072110929,-0.10892510364716873,-0.03960145848216237
384,Gaby Sanchez,236,126,4,61,225,9,368,0.254,0.332,0.413,0.7440000000000001,0.3088942307692308,0.3786057692307692,0.21394230769230768,0.0985576923076923,0.05548216644649934,0.001761338617349185,0.026860413914575082,0.09907529722589167,0.003963011889035667,0.16204315279612505,-0.2389891626696506,-0.003532248494336457,-0.06389720303492055,-0.03177529655796963
385,Gary Sanchez,245,65,1,115,168,6,461,0.236,0.32,0.502,0.823,0.2532188841201717,0.4094420600858369,0.2283261802575107,0.10901287553648067,0.0370581527936146,0.0005701254275940707,0.06556442417331812,0.09578107183580388,0.0034207525655644247,0.2628278221208666,-0.22624546788854363,0.0538400133618899,-0.03562014512453456,-0.034798465840180995
386,Yolmer Sanchez,252,113,24,32,160,3,519,0.245,0.3,0.36,0.66,0.1957882754695504,0.4849174729652817,0.2555492316448492,0.06374501992031872,0.04595363969093128,0.009760065067100449,0.013013420089467265,0.06506710044733631,0.0012200081333875556,0.2110614070760472,-0.22537273133153213,0.15659987096077402,-0.07068137192280698,-0.03858794770532421
387,Pablo Sandoval,537,262,21,149,346,55,732,0.279,0.331,0.445,0.775,0.24818432256448786,0.4477836213373403,0.22138742799899824,0.08264462809917356,0.052758759565042286,0.004228755537656061,0.030004027386226338,0.06967378171566653,0.011075312122432542,0.14740233588401128,-0.24853825191155765,0.08764303853018113,-0.0647160404073956,-0.03638155985189553
388,Miguel Sano,317,99,6,131,265,8,834,0.241,0.332,0.496,0.8290000000000001,0.30337078651685395,0.3751080380293864,0.2497839239412273,0.07173725151253241,0.043882978723404256,0.0026595744680851068,0.05806737588652482,0.1174645390070922,0.0035460992907801413,0.3696808510638298,-0.20768314298832996,0.006881432249973874,-0.08455107418126195,-0.02547198195564119
389,Carlos Santana,799,301,16,240,991,57,1056,0.248,0.366,0.446,0.812,0.24874715261959,0.4339407744874715,0.21662870159453304,0.10068337129840546,0.04701655732583568,0.0024992189940643552,0.03748828491096532,0.154795376444861,0.008903467666354265,0.16494845360824742,-0.23974217059540837,0.07629260168360383,-0.03826523663545038,-0.03871747369856967
390,Danny Santana,239,87,22,42,80,4,448,0.26,0.299,0.418,0.7170000000000001,0.1906354515050168,0.4991638795986622,0.2466555183946489,0.06270903010033445,0.05002875215641173,0.012650948821161587,0.024151811385853938,0.04600345025876941,0.0023001725129384704,0.2576193214491087,-0.23725190578407607,0.16840454767067026,-0.06969933602443312,-0.03916572570193384
391,Domingo Santana,233,87,2,77,209,4,612,0.255,0.341,0.446,0.7879999999999999,0.20609981515711645,0.4676524953789279,0.2994454713493531,0.026802218114602587,0.04533611255862429,0.0010422094841063053,0.04012506513809275,0.10891089108910892,0.0020844189682126106,0.31891610213652943,-0.18696076056782113,0.14970926460239617,-0.10481096493058868,-0.01791789538156931
392,Ramon Santiago,192,55,10,24,151,2,277,0.249,0.324,0.343,0.667,0.2096251735307728,0.5279962980101804,0.1948172142526608,0.06709856547894494,0.03021978021978022,0.005494505494505495,0.013186813186813187,0.08296703296703296,0.0010989010989010991,0.15219780219780218,-0.29069161424204515,0.17061967113229276,-0.06890060595724784,-0.06597579229151629
393,Michael Saunders,324,123,19,81,255,10,710,0.232,0.305,0.397,0.7020000000000001,0.2651345291479821,0.4400224215246637,0.21692825112107625,0.07791479820627803,0.04479242534595776,0.006919155134741443,0.029497450837581936,0.09286234522942463,0.0036416605972323384,0.258557902403496,-0.2508775021262744,0.07280172116848384,-0.07117724960465345,-0.04370759336724753
394,Nate Schierholtz,229,113,19,52,132,16,389,0.25,0.301,0.405,0.7070000000000001,0.2788125727590221,0.4243306169965076,0.21362048894062866,0.08323632130384168,0.05236329935125116,0.008804448563484708,0.024096385542168683,0.061167747914735865,0.007414272474513438,0.180259499536608,-0.25188435742012266,0.050156222909612254,-0.07361398944353896,-0.041144811198040296
395,Jonathan Schoop,409,157,5,141,126,3,752,0.259,0.297,0.45,0.747,0.1934398654331371,0.4600504625735913,0.2388561816652649,0.10765349032800672,0.047851264858274914,0.0015239256324291375,0.04297470283450168,0.03840292593721426,0.0009143553794574824,0.22919841511734226,-0.23037716947111941,0.12934995610038197,-0.02664751760660034,-0.02976724400990871
396,Skip Schumaker,386,155,11,25,266,13,448,0.277,0.337,0.361,0.698,0.1682995101469559,0.5741777466759972,0.23268019594121764,0.0244926522043387,0.04682779456193353,0.003323262839879154,0.007552870090634442,0.08036253776435046,0.00392749244712991,0.13534743202416918,-0.2733716689440209,0.24177278370211427,-0.0997608482254591,-0.047589156138609146
397,Kyle Schwarber,295,71,8,121,274,28,591,0.23,0.336,0.48,0.816,0.27044025157232704,0.42138364779874216,0.2256289308176101,0.08254716981132075,0.033681214421252374,0.003795066413662239,0.057400379506641376,0.12998102466793168,0.013282732447817835,0.2803605313092979,-0.23428172011710152,0.0564812648009956,-0.06355099320349676,-0.04237205283736869
398,Luke Scott,284,130,7,107,242,24,501,0.253,0.332,0.47,0.802,0.3139963167587477,0.4093001841620626,0.17771639042357273,0.0985267034990792,0.05349794238683128,0.0028806584362139924,0.04403292181069959,0.09958847736625516,0.009876543209876543,0.20617283950617285,-0.2792007937699042,0.010082050592480683,-0.06184004277752954,-0.04311208490512462
399,Marco Scutaro,472,177,10,46,324,2,333,0.287,0.35200000000000004,0.39,0.742,0.28412874583795783,0.4410654827968923,0.2008879023307436,0.07391786903440621,0.048426812585499315,0.002735978112175102,0.012585499316005472,0.08864569083447332,0.0005471956224350205,0.09110807113543093,-0.26889688272797196,0.0593904406460406,-0.08351092582994561,-0.04718596492713989
400,Corey Seager,340,142,9,88,207,15,435,0.295,0.362,0.5,0.863,0.2324141812042769,0.4350028137310073,0.29375351716375914,0.03882948790095666,0.0617122990004346,0.003911342894393742,0.03824424163407214,0.08996088657105608,0.00651890482398957,0.18904823989569752,-0.1841011323714913,0.10515272393317583,-0.10257882805715736,-0.010313061987244798
401,Kyle Seager,632,280,13,207,474,33,959,0.256,0.326,0.443,0.768,0.3035625927758535,0.35650667986145473,0.2582879762493815,0.08164275111331024,0.05059631369714492,0.0023491145645103,0.03740513191181785,0.08565233104445248,0.005963136971449222,0.17329237441272136,-0.19552054255098147,-0.008360734111150125,-0.08179144090048086,-0.02127079788376004
402,Jean Segura,591,196,42,83,237,20,641,0.285,0.327,0.407,0.7340000000000001,0.1572883172561629,0.5629689174705252,0.22561629153269025,0.053858520900321546,0.0420871805883616,0.009018681554648916,0.017822632596091903,0.0508911316298046,0.004294610264118532,0.13764225896499893,-0.27101053404021375,0.23410698483195422,-0.069658591878445,-0.05341259114793448
403,Marcus Semien,467,170,22,115,326,5,731,0.254,0.322,0.425,0.747,0.25705450328565904,0.3915732508697333,0.26903749516814845,0.08233475067645922,0.046961325966850834,0.006077348066298343,0.031767955801104975,0.09005524861878453,0.0013812154696132596,0.20193370165745853,-0.18952197655678993,0.04873773830635092,-0.0676186806545192,-0.025039931731735195
404,Travis Shaw,290,116,3,105,251,20,574,0.243,0.325,0.448,0.773,0.29008109794135994,0.3836556456643793,0.2364316905801622,0.08983156581409857,0.04793388429752066,0.0012396694214876036,0.04338842975206612,0.1037190082644628,0.008264462809917356,0.2371900826446281,-0.2190880117506972,0.016440750657551243,-0.06597371521153786,-0.027930530128692354
405,Andrelton Simmons,456,188,23,67,265,15,386,0.269,0.317,0.379,0.696,0.18121546961325968,0.5212707182320442,0.21740331491712708,0.08011049723756906,0.04392523364485981,0.005373831775700935,0.015654205607476636,0.06191588785046729,0.003504672897196261,0.09018691588785048,-0.26564432449681413,0.18370981373895398,-0.050348150319330744,-0.04983245994428284
406,Grady Sizemore,282,122,18,72,238,16,478,0.247,0.33,0.426,0.7559999999999999,0.33374270801350936,0.39177156892846177,0.19926312557568315,0.07491556647221369,0.051694915254237285,0.007627118644067797,0.030508474576271188,0.10084745762711864,0.006779661016949152,0.20254237288135596,-0.2595737517078146,-0.008209028999632618,-0.09274729825735323,-0.04333239862500412
407,Mallex Smith,198,63,27,13,134,0,362,0.255,0.325,0.361,0.6859999999999999,0.1741424802110818,0.5452946350043976,0.2321899736147757,0.04837291116974495,0.0380894800483676,0.016324062877871828,0.007859733978234583,0.08101571946795648,0.0,0.218863361547763,-0.25931014402764857,0.21408010672606204,-0.07717551038788788,-0.05903783300149157
408,Seth Smith,521,224,30,126,431,33,796,0.26,0.343,0.445,0.7879999999999999,0.2765284609978918,0.42726633872101205,0.23893183415319744,0.057273366127898816,0.0549558390578999,0.007360157016683024,0.030912659470068694,0.10574092247301277,0.008096172718351325,0.19528949950932287,-0.2304838892711515,0.062070912228840674,-0.09425613325217566,-0.03222220713593757
409,Justin Smoak,505,196,2,196,552,20,1122,0.229,0.322,0.419,0.74,0.2830497382198953,0.3907068062827225,0.23658376963350786,0.08965968586387435,0.041263157894736835,0.00042105263157894734,0.041263157894736835,0.11621052631578947,0.0042105263157894745,0.2362105263157895,-0.2192181751603549,0.02664789815518928,-0.06359937846039737,-0.03250808759040479
410,Travis Snider,214,100,7,54,167,11,492,0.244,0.311,0.399,0.7090000000000001,0.22776073619631895,0.4785276073619632,0.2124233128834356,0.08128834355828221,0.050735667174023336,0.0035514967021816326,0.0273972602739726,0.08472856418061897,0.005580923389142567,0.2496194824961948,-0.2631940216315018,0.12321378987878319,-0.05730008951317627,-0.04043632322343864
411,Eric Sogard,251,98,10,25,198,8,313,0.246,0.315,0.339,0.655,0.2201885745978924,0.4026622296173045,0.2834165280088741,0.093732667775929,0.04235090751944685,0.00432152117545376,0.0108038029386344,0.08556611927398444,0.003457216940363008,0.13526361279170268,-0.17545397278468444,0.081060117351038,-0.04949476641826121,-0.025348094829349604
412,Yangervis Solarte,282,124,6,75,189,8,326,0.258,0.315,0.408,0.723,0.21737066919791173,0.4418604651162791,0.23777883246321785,0.10299003322259136,0.04688090737240076,0.002268431001890359,0.028355387523629486,0.07145557655954632,0.0030245746691871453,0.12325141776937618,-0.22619419764683957,0.1023646979144045,-0.03731119185762605,-0.033689928435317394
413,Jorge Soler,233,99,3,94,201,9,554,0.252,0.335,0.475,0.81,0.23673469387755106,0.4171428571428572,0.26612244897959186,0.07918367346938776,0.04987405541561713,0.0015113350125944586,0.0473551637279597,0.10125944584382872,0.004534005037783375,0.2790931989924433,-0.19802594151839503,0.08048830132168626,-0.06123345614181627,-0.01946494894432052
414,Alfonso Soriano,431,199,8,171,241,33,837,0.254,0.309,0.477,0.7859999999999999,0.3682664054848188,0.341332027424094,0.19882468168462286,0.09125040809663727,0.05589887640449438,0.0022471910112359553,0.048033707865168536,0.06769662921348314,0.009269662921348315,0.2351123595505618,-0.25135304121413643,-0.07086560830633844,-0.08852672716203623,-0.03140693622147538
415,Geovany Soto,295,139,4,105,306,17,654,0.243,0.329,0.4320000000000001,0.7609999999999999,0.3192165166754897,0.393859184753838,0.2249867654843833,0.061937533086289034,0.04983865184653998,0.0014342058085335249,0.03764790247400502,0.10971674435281464,0.006095374686267479,0.2344926496952313,-0.2388894002257543,0.008169668333397623,-0.1010789443897716,-0.03269702819814014
416,Steven Souza Jr.,221,70,7,71,196,2,579,0.232,0.322,0.416,0.737,0.2277511961722488,0.4392344497607655,0.2516746411483254,0.08133971291866028,0.03804347826086957,0.003804347826086957,0.03858695652173913,0.10652173913043478,0.0010869565217391304,0.31467391304347825,-0.21509129919886472,0.10080045242051443,-0.05643709651640958,-0.034439842144012044
417,Denard Span,773,265,72,71,515,9,716,0.281,0.34700000000000003,0.398,0.745,0.1841550779603877,0.5259165613147914,0.2284028655710072,0.061314791403286974,0.044492948287441235,0.01208865010073875,0.011920752182672936,0.08646742780389523,0.0015110812625923438,0.12021490933512426,-0.256438598443144,0.19052187939775558,-0.0672300280257703,-0.052379876021074225
418,George Springer,567,137,13,174,396,8,785,0.27,0.361,0.491,0.852,0.22624254473161035,0.4703777335984096,0.24135188866799204,0.06083499005964215,0.0384076254555649,0.003644519203812728,0.04878048780487805,0.11101766190075693,0.0022427810485001398,0.22007289038407624,-0.23339962107153397,0.1251182170452738,-0.07526376329385018,-0.03968833201761976
419,Giancarlo Stanton,698,246,11,312,584,80,1402,0.268,0.359,0.546,0.905,0.24190857524190856,0.4260927594260928,0.2369035702369036,0.09509509509509508,0.049288719695451816,0.0022039671408535366,0.06251252254057303,0.11701061911440593,0.016028851933480266,0.28090563013424164,-0.22283265669342656,0.07700852984317283,-0.04302099806266386,-0.02663024881669723
420,Ian Stewart,199,64,13,60,169,21,456,0.23,0.317,0.416,0.733,0.3076923076923077,0.4060370009737098,0.2005842259006816,0.08568646543330087,0.03888213851761847,0.007897934386391251,0.03645200486026731,0.10267314702308628,0.01275820170109356,0.2770352369380316,-0.2579089021475743,0.01773182748834439,-0.07408127669640938,-0.049881470778353906
421,Trevor Story,375,146,22,134,213,10,726,0.277,0.343,0.535,0.877,0.2832080200501253,0.33709273182957394,0.29636591478696744,0.08333333333333333,0.057457693821330175,0.008658008658008658,0.05273514364423455,0.08382526564344746,0.0039354584809130275,0.2857142857142857,-0.15272306937964314,-0.004632486366764134,-0.07278808449454327,-0.006421187217321357
422,Dee Strange-Gordon,532,124,54,18,168,6,610,0.28600000000000003,0.319,0.36,0.679,0.13468523002421307,0.6029055690072639,0.22336561743341404,0.0387409200968523,0.03021442495126705,0.013157894736842105,0.0043859649122807015,0.04093567251461988,0.0014619883040935672,0.148635477582846,-0.28351223336386366,0.2799373622599306,-0.08031263967210642,-0.0683892313112134
423,Drew Stubbs,444,106,20,92,277,6,972,0.242,0.313,0.391,0.7040000000000001,0.2536458333333333,0.4817708333333333,0.1890625,0.07552083333333333,0.033470161035680464,0.006315124723713293,0.02904957372908115,0.08746447742342911,0.0018945374171139878,0.3069150615724661,-0.2869661678755483,0.10727966551743823,-0.06975266916540787,-0.060070499881411714
424,Eugenio Suarez,435,130,11,162,338,14,861,0.261,0.342,0.473,0.815,0.2758777929776562,0.3935248518011856,0.2663018695850433,0.06429548563611491,0.03786775415088844,0.003204194581998252,0.0471890474803379,0.09845616079230993,0.00407806583163414,0.2508010486454996,-0.19660570062646648,0.04038647560502635,-0.08902755048459628,-0.028702348890066964
425,Ichiro Suzuki,638,185,39,50,318,66,619,0.29,0.332,0.37,0.7020000000000001,0.17002881844380405,0.5706051873198847,0.20283750831301264,0.0565284859232986,0.03330932661145121,0.007021966150522146,0.009002520705797623,0.057256031688872874,0.011883327331652862,0.11145120633777457,-0.2944054882609561,0.2284880509969474,-0.07086679282852233,-0.06547002112523674
426,Kurt Suzuki,540,270,6,126,336,22,639,0.259,0.316,0.391,0.7070000000000001,0.27235597592433364,0.4142304385210662,0.220335339638865,0.09307824591573516,0.049010709747685614,0.0010891268832819024,0.022871664548919948,0.06099110546378653,0.003993465238700309,0.1159920130695226,-0.24276446843406782,0.04616772988170133,-0.06393235198011542,-0.036226712339807066
427,Dansby Swanson,256,96,10,50,189,32,471,0.249,0.321,0.396,0.7170000000000001,0.2294034090909091,0.4289772727272727,0.2826704545454545,0.05894886363636364,0.047105004906771344,0.0049067713444553495,0.02453385672227674,0.09273797841020608,0.015701668302257114,0.2311089303238469,-0.18917334910880026,0.09934895705137349,-0.08286480019456852,-0.022814520046384172
428,Ryan Sweeney,259,121,14,22,179,11,330,0.278,0.336,0.384,0.72,0.2188365650969529,0.4808864265927978,0.2265927977839335,0.07368421052631577,0.05368234250221828,0.006211180124223602,0.009760425909494231,0.07941437444543034,0.004880212954747117,0.14640638864241348,-0.2508868868947375,0.1336082245289068,-0.06546360667081268,-0.039807782045995596
429,Nick Swisher,538,211,7,165,557,20,968,0.248,0.34700000000000003,0.44,0.787,0.32750359367513177,0.3845232390991855,0.20795400095831332,0.08001916626736942,0.04812956204379562,0.0015967153284671533,0.03763686131386861,0.1270529197080292,0.0045620437956204385,0.2208029197080292,-0.24808226110252443,-0.008426919483357736,-0.08358149338442296,-0.03786980038684332
430,Jose Tabata,208,81,15,17,129,1,254,0.275,0.336,0.377,0.713,0.18301610541727675,0.6112737920937042,0.18667642752562225,0.019033674963396783,0.04589235127478754,0.0084985835694051,0.00963172804532578,0.07308781869688387,0.0005665722379603398,0.14390934844192635,-0.3257450502647442,0.2535030270908044,-0.10756212909692243,-0.0666948042005845
431,Chris Taylor,285,121,22,59,189,4,575,0.263,0.335,0.444,0.779,0.24187975120939875,0.4063579820317899,0.3006219765031099,0.05114029025570145,0.057129367327667616,0.010387157695939566,0.02785646836638338,0.08923512747875352,0.0018885741265344664,0.27148253068932954,-0.16846001190351087,0.07848413850027078,-0.09369137680138813,-0.013969429149193326
432,Michael A. Taylor,204,87,8,53,123,14,566,0.237,0.29100000000000004,0.395,0.6859999999999999,0.2019400352733686,0.4797178130511464,0.2574955908289241,0.060846560846560836,0.048226164079822616,0.004434589800443459,0.029379157427937917,0.06818181818181818,0.0077605321507760545,0.3137472283813747,-0.22516995373472815,0.1495751103888175,-0.07274985231695043,-0.029609340901592587
433,Mark Teahen,180,82,7,35,124,9,360,0.255,0.315,0.39,0.705,0.2412082957619477,0.5108205590622182,0.19972948602344454,0.04824165915238954,0.05021432945499082,0.004286589099816289,0.021432945499081445,0.07593386405388855,0.005511328842620943,0.22045315370483773,-0.2899301381280724,0.14099078337183032,-0.094685768609655,-0.048933462990904654
434,Mark Teixeira,635,226,5,239,573,44,840,0.256,0.353,0.489,0.8420000000000001,0.3147887323943662,0.3922535211267605,0.20440140845070426,0.0880281690140845,0.04725067948985992,0.0010453690152623877,0.049968638929542133,0.11979928914906962,0.009199247334309012,0.17562199456408112,-0.2503574721136364,0.002623516556108475,-0.07211968299598882,-0.03817062840396237
435,Miguel Tejada,289,131,4,49,91,15,247,0.282,0.315,0.402,0.7170000000000001,0.24439428141459746,0.4781038374717833,0.19668924003009786,0.08066215199398044,0.05175819834057685,0.0015804030027657052,0.01935993678387989,0.0359541683129198,0.0059265112603713935,0.0975898854207823,-0.28219372567694656,0.10821136659807122,-0.06933236838763616,-0.04524261316994391
436,Ruben Tejada,225,110,1,10,202,22,359,0.25,0.324,0.317,0.6409999999999999,0.245136186770428,0.4346859366314619,0.25903279599777657,0.06114508060033352,0.045909849749582635,0.00041736227045075126,0.0041736227045075115,0.08430717863105175,0.009181969949916527,0.1498330550918197,-0.21532207896813757,0.0901173545662012,-0.0879455652611808,-0.030550070220980757
437,Eric Thames,285,100,17,96,207,14,616,0.242,0.325,0.468,0.7929999999999999,0.3182897862232779,0.3871733966745843,0.2327790973871734,0.061757719714964375,0.04737091425864519,0.00805305542396968,0.04547607768829938,0.09805779251539556,0.006631927996210327,0.2918048318332544,-0.22890458849408962,0.004665877110955305,-0.1011346529703622,-0.03477207435363765
438,Ryan Theriot,329,96,13,11,218,6,313,0.282,0.341,0.342,0.6829999999999999,0.21723097552799195,0.5437479047938317,0.19879316124706672,0.04022795843110962,0.03374340949033392,0.004569420035149385,0.0038664323374340954,0.0766256590509666,0.00210896309314587,0.11001757469244287,-0.29727436589143635,0.18155234715531823,-0.09926058408740028,-0.06536022997450319
439,Jim Thome,245,82,2,105,288,23,505,0.255,0.37,0.509,0.879,0.32094504911069816,0.4027077249800903,0.2081231749402708,0.06795858773559862,0.043478260869565216,0.0010604453870625664,0.05567338282078473,0.15270413573700956,0.012195121951219513,0.267762460233298,-0.25143940509424006,0.011026449141812356,-0.08929137933412365,-0.03953115349925535
440,Yorvit Torrealba,146,85,2,26,116,9,283,0.261,0.315,0.369,0.684,0.21650326797385624,0.5453431372549019,0.18586601307189546,0.05228758169934642,0.05,0.001176470588235294,0.015294117647058824,0.06823529411764706,0.005294117647058822,0.16647058823529412,-0.30999493484091856,0.17904083744738958,-0.08474784890678008,-0.053433497180405694
441,Andres Torres,244,107,25,31,188,5,419,0.247,0.326,0.398,0.7240000000000001,0.2584717607973422,0.4598006644518273,0.18870431893687709,0.09235880398671097,0.05715811965811965,0.013354700854700854,0.01655982905982906,0.10042735042735043,0.002670940170940171,0.22382478632478636,-0.2766562610960507,0.085883786195628,-0.05292095630177648,-0.04996042260301966
442,Mike Trout,944,260,48,302,838,104,1174,0.304,0.418,0.5820000000000001,1.0,0.2925904317386231,0.37135355892648775,0.27129521586931155,0.06446907817969663,0.04715270221254987,0.008705114254624592,0.0547696771853464,0.15197678636198764,0.01886108088501995,0.21291258614435984,-0.1813650509007058,0.015088688783110994,-0.08738246268844999,-0.023705363751843088
443,Mark Trumbo,532,182,11,218,299,20,1097,0.249,0.302,0.459,0.7609999999999999,0.246843853820598,0.43920265780730894,0.21627906976744185,0.09767441860465116,0.041185788639963784,0.002489250961756053,0.04933242815116543,0.06766236705136909,0.004525910839556461,0.24824620954967186,-0.2486400604276221,0.07926493504657511,-0.04802004307923406,-0.04016159816718705
444,Troy Tulowitzki,643,229,19,200,444,42,745,0.29100000000000004,0.362,0.502,0.8640000000000001,0.2641044592264105,0.4294161123429416,0.2180339985218034,0.08844542990884455,0.04949211151934298,0.004106332396801382,0.04322455154527772,0.09595850443051654,0.009077155824508321,0.1610114545061595,-0.24450906119899463,0.06315359309785899,-0.06008776640159097,-0.03721124374985481
445,Justin Turner,504,234,9,124,351,15,583,0.292,0.369,0.469,0.838,0.27119174225836723,0.3881764153894276,0.2843290584923366,0.05630278385986862,0.058470764617691164,0.002248875562218891,0.030984507746126936,0.08770614692653672,0.0037481259370314842,0.14567716141929035,-0.18157887865101027,0.042634032908886156,-0.09819816256637993,-0.0123619533993221
446,Trea Turner,378,118,29,75,182,5,431,0.29600000000000004,0.353,0.48,0.8340000000000001,0.20402611534276388,0.4842219804134929,0.250272034820457,0.061479869423286176,0.04953820319059614,0.012174643157010915,0.031486146095717885,0.0764063811922754,0.0020990764063811922,0.1809403862300588,-0.2282257230503403,0.14968560851011753,-0.07244380675003287,-0.03828986304424408
447,Dan Uggla,541,163,8,177,510,21,1052,0.234,0.337,0.436,0.772,0.3368814729574223,0.3880897583429229,0.17491369390103567,0.1001150747986191,0.039765796535740416,0.0019516955354964625,0.043181263722859235,0.12442059038789947,0.005123200780678214,0.2566479629177848,-0.2763844742728923,-0.01928956879361676,-0.06519964924006597,-0.05113745559521563
448,Justin Upton,992,329,35,305,729,45,1804,0.265,0.34700000000000003,0.477,0.8240000000000001,0.28270774571490564,0.40681275764807984,0.2219570405727924,0.0883054892601432,0.046482057078270696,0.004944899689177734,0.043091268719977385,0.10299519638315907,0.006357728171799943,0.2548742582650466,-0.2367049774555518,0.0363182027582866,-0.06438789945944293,-0.03653640400383046
449,Melvin Upton Jr.,598,224,29,135,496,19,1320,0.237,0.315,0.394,0.7090000000000001,0.272002127093858,0.4520074448285031,0.20101036958255786,0.07444828503057697,0.04531660934655068,0.005866882460044507,0.02731134938296581,0.10034392069593363,0.0038438195427877814,0.2670443050778879,-0.26937118097180307,0.07586425764864624,-0.0751239598292802,-0.04797997401242654
450,Juan Uribe,330,164,9,95,216,19,621,0.255,0.307,0.409,0.716,0.2852725164282953,0.4197912640123696,0.1863161963664476,0.10862002319288752,0.04941247363663754,0.0027116601385959627,0.028623079240735164,0.06507984332630311,0.005724615848147032,0.18710454956312145,-0.27334707345901654,0.035317074634440684,-0.04912066329497766,-0.044736567398930276
451,Chase Utley,726,263,40,162,516,54,801,0.263,0.35100000000000003,0.439,0.79,0.3050330452465684,0.3956956448059651,0.2248771394678868,0.07422470767666497,0.04831006612784717,0.007347538574577517,0.029757531227038943,0.09478324761204997,0.009919177075679648,0.14713445995591476,-0.23490182807060253,0.016087532661519598,-0.08772175809514664,-0.038899439557028105
452,Luis Valbuena,377,169,9,114,374,17,788,0.226,0.31,0.394,0.703,0.2934556065027095,0.39766569403918295,0.2192580241767403,0.08962067528136723,0.047325679081489776,0.002520302436292355,0.03192383085970316,0.10473256790814896,0.0047605712685522255,0.2206664799775973,-0.23848235027706605,0.02258829216909753,-0.06731925951687512,-0.03619880149908516
453,Danny Valencia,360,154,12,96,217,8,651,0.268,0.317,0.426,0.742,0.2252443688907777,0.4594135146621334,0.2341691457713557,0.0811729706757331,0.04779639975170701,0.0037243947858473,0.0297951582867784,0.06734947237740534,0.0024829298572315328,0.202048417132216,-0.23884308405295723,0.11307630512992241,-0.06007703626924317,-0.03581536347656232
454,Christian Vazquez,191,81,4,40,108,6,321,0.259,0.309,0.392,0.701,0.2170245398773006,0.4639570552147239,0.26150306748466257,0.05751533742331288,0.047396138092451724,0.0023405500292568754,0.023405500292568757,0.06319485078993564,0.003510825043885313,0.18782913984786426,-0.21924730985732188,0.12891148604632424,-0.08327934570738113,-0.02942213534867153
455,Will Venable,378,118,39,81,254,26,748,0.249,0.315,0.404,0.7190000000000001,0.2331288343558282,0.4945729117508258,0.2000943841434639,0.07220386974988202,0.03750794659885569,0.012396694214876032,0.02574698029243484,0.080737444373808,0.008264462809917356,0.23776223776223776,-0.2772336368961528,0.13105531935585346,-0.06846666821581059,-0.060160541138800226
456,Dayán Viciedo,200,73,7,66,95,3,388,0.254,0.298,0.424,0.722,0.23325635103926096,0.4765204003079292,0.21016166281755203,0.0800615858352579,0.040600667408231365,0.00389321468298109,0.03670745272525028,0.0528364849833148,0.0016685205784204673,0.2157953281423804,-0.26645266779508325,0.11669335357839018,-0.06373515345871712,-0.04741820703300929
457,Shane Victorino,570,187,59,88,313,11,490,0.276,0.341,0.431,0.7709999999999999,0.24053295932678825,0.4621318373071529,0.1846657316503039,0.11196820944366527,0.04572127139364303,0.014425427872860637,0.021515892420537898,0.0765281173594132,0.0026894865525672372,0.1198044009779951,-0.2758443522553403,0.09415142758554824,-0.03229588651806913,-0.05919791858737657
458,Jonathan Villar,394,137,15,80,283,8,854,0.259,0.327,0.4,0.727,0.15485436893203886,0.5703883495145631,0.22427184466019412,0.05,0.0426924275475226,0.004674353381115611,0.024929884699283263,0.08818946712371455,0.0024929884699283265,0.2661265191648489,-0.2739690348586421,0.24305721868526373,-0.0670636763206348,-0.048887488461320704
459,Stephen Vogt,217,111,11,68,167,14,389,0.25,0.308,0.421,0.728,0.30136138613861385,0.3353960396039604,0.27413366336633666,0.0891089108910891,0.051152073732718885,0.005069124423963134,0.03133640552995392,0.07695852534562211,0.0064516129032258064,0.1792626728110599,-0.17452975124951559,-0.021159839855108376,-0.07568776813147488,-0.01731991972189712
460,Joey Votto,1030,405,20,291,1212,140,1339,0.304,0.42,0.517,0.937,0.27292751301561874,0.4150981177412896,0.2917501001201442,0.020224269122947537,0.0539568345323741,0.0026645350386357578,0.038768984812150284,0.16147082334132695,0.018651745270450302,0.17839062083666402,-0.1815814697641402,0.06935553779826711,-0.126263688232769,-0.015481749402850334
461,Neil Walker,611,238,22,149,460,27,931,0.267,0.338,0.426,0.764,0.28506301957629393,0.4070796460176992,0.2451059265218557,0.06275140788415125,0.04619565217391304,0.004270186335403727,0.02892080745341615,0.08928571428571429,0.005240683229813665,0.18070652173913046,-0.22136453953619958,0.04167958705211468,-0.09460614321749125,-0.03322854915092064
462,Rickie Weeks,516,169,22,124,384,5,920,0.245,0.339,0.424,0.763,0.25030750307503075,0.474169741697417,0.1863468634686347,0.08917589175891759,0.0448871181938911,0.005843293492695884,0.032934926958831344,0.10199203187250996,0.0013280212483399733,0.2443559096945551,-0.2836287073358217,0.1012339502396273,-0.053305613175717165,-0.05262921114267914
