,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
39,FC,2023-08-13,92.9,-2.25,5.9,"Cole, Gerrit",669394,543037,,called_strike,,,,,9,Jake Burger singles on a line drive to left fielder Billy McKinney.,R,R,R,MIA,NYY,S,,,0,0,2023,0.16,1.22,0.81,1.7,,,,0,4,Bot,,,,,666163,,,7.451409695832693,-134.93279340828443,-7.616807859910449,0.36870778303832896,28.10553998726524,-15.810621506900304,3.25,1.55,,,,92.7,2534,6.2,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.33,,,,,,,,33,1,Cutter,1,4,1,4,4,1,1,4,Standard,Standard,193,0.0,-0.038
40,SL,2023-08-13,90.4,-2.25,5.82,"Cole, Gerrit",650559,543037,field_out,hit_into_play,,,,,12,Bryan De La Cruz flies out to center fielder Harrison Bader.,R,R,R,MIA,NYY,X,8.0,fly_ball,0,1,2023,0.5,0.25,0.9,2.96,,605137.0,650333.0,2,3,Bot,96.48,87.57,,,666163,,,6.815529569597469,-131.6239109427626,-1.732254453404488,4.37866119616097,27.041637540998078,-29.06309360307529,3.36,1.65,287.0,89.1,43.0,90.6,2649,6.3,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.17,0.003,0.003,0.0,1.0,0.0,0.0,3.0,27,2,Slider,1,2,1,2,2,1,1,2,Standard,Standard,122,-0.053,-0.40700000000000003
41,FC,2023-08-13,94.6,-2.39,5.74,"Cole, Gerrit",650559,543037,,foul,,,,,14,Bryan De La Cruz flies out to center fielder Harrison Bader.,R,R,R,MIA,NYY,S,,,0,0,2023,0.21,0.82,1.01,1.46,,605137.0,650333.0,2,3,Bot,,,,,666163,,,8.40219260120244,-137.52071082660336,-7.344922236185275,0.9570217036101544,27.875386841732322,-20.309301527350367,3.36,1.65,8.0,73.2,-9.0,94.9,2470,6.3,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.17,,,,,,,,27,1,Cutter,1,2,1,2,2,1,1,2,Standard,Standard,203,0.0,-0.062
42,FF,2023-08-13,98.4,-2.38,5.77,"Cole, Gerrit",650333,543037,single,hit_into_play,,,,,12,Luis Arraez singles on a line drive to left fielder Billy McKinney.   Joey Wendle scores.    Josh Bell to 2nd.,R,L,R,MIA,NYY,X,7.0,line_drive,1,1,2023,-0.5,1.43,0.4,3.31,621563.0,,605137.0,2,3,Bot,87.39,108.16,,,666163,,,8.676259842469753,-142.9766584898764,-4.507924582695313,-8.840912336042331,33.56864400289143,-11.680605068072538,3.18,1.52,174.0,66.4,21.0,97.9,2381,6.1,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.36,0.7509999999999999,0.6970000000000001,0.9,1.0,1.0,0.0,4.0,26,3,4-Seam Fastball,0,2,0,2,2,1,1,2,Standard,Standard,215,0.107,1.033
43,FC,2023-08-13,95.4,-2.55,5.68,"Cole, Gerrit",650333,543037,,foul,,,,,1,Luis Arraez singles on a line drive to left fielder Billy McKinney.   Joey Wendle scores.    Josh Bell to 2nd.,R,L,R,MIA,NYY,S,,,1,0,2023,-0.2,1.3,-0.29,3.18,621563.0,,605137.0,2,3,Bot,,,,,666163,,,6.393436562206367,-138.83684627058506,-3.870695874983263,-4.030145346522426,31.067787940532842,-14.725951255676728,3.18,1.52,228.0,77.6,25.0,95.3,2519,6.2,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.3,,,,,,,,26,2,Cutter,0,2,0,2,2,0,0,2,Standard,Standard,200,0.0,-0.092
44,KC,2023-08-13,84.4,-2.35,5.84,"Cole, Gerrit",650333,543037,,ball,,,,,11,Luis Arraez singles on a line drive to left fielder Billy McKinney.   Joey Wendle scores.    Josh Bell to 2nd.,R,L,R,MIA,NYY,B,,,0,0,2023,1.02,-0.94,-0.22,3.5,621563.0,,605137.0,2,3,Bot,,,,,666163,,,2.8951162305122797,-122.80757388638668,2.8406498218922063,9.631943837708144,26.74482840643887,-42.50687354486941,3.28,1.5,,,,83.7,2814,6.1,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.41,,,,,,,,26,1,Knuckle Curve,0,2,0,2,2,0,0,2,Standard,Standard,49,0.0,0.054000000000000006
45,CH,2023-08-13,90.2,-2.28,5.79,"Cole, Gerrit",605137,543037,force_out,hit_into_play,,,,,7,"Josh Bell grounds into a force out, pitcher Gerrit Cole to shortstop Anthony Volpe.   Joey Wendle to 3rd.    Jacob Stallings out at 2nd.    Josh Bell to 1st.",R,L,R,MIA,NYY,X,1.0,ground_ball,0,0,2023,-1.17,0.76,-0.42,2.08,,621563.0,607732.0,1,3,Bot,126.15,184.23,,,666163,,,7.129465525119443,-131.14088719620494,-4.909794604003066,-14.961788215521677,27.29395416756027,-22.54209989301029,3.7,1.79,1.0,48.6,-60.0,90.4,1704,6.4,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.08,0.24,0.223,0.0,1.0,0.0,0.0,1.0,25,1,Changeup,0,2,0,2,2,0,0,2,Standard,Standard,229,-0.048,-0.626
46,CH,2023-08-13,91.2,-2.29,5.7,"Cole, Gerrit",665862,543037,field_out,hit_into_play,,,,,7,Jazz Chisholm Jr.  flies out to center fielder Harrison Bader.,R,L,R,MIA,NYY,X,8.0,fly_ball,0,1,2023,-1.17,0.8,-0.67,1.81,,621563.0,607732.0,0,3,Bot,112.96,64.67,,,666163,,,6.584121752383095,-132.55473494228264,-5.5921194444043225,-15.205504482061524,28.548693039573717,-21.752407779074588,3.54,1.67,334.0,88.2,29.0,91.0,1781,6.2,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.26,0.054000000000000006,0.07,0.0,1.0,0.0,0.0,3.0,24,2,Changeup,0,2,0,2,2,0,0,2,Standard,Standard,229,-0.062,-0.381
47,FC,2023-08-13,94.4,-2.52,5.72,"Cole, Gerrit",665862,543037,,called_strike,,,,,9,Jazz Chisholm Jr.  flies out to center fielder Harrison Bader.,R,L,R,MIA,NYY,S,,,0,0,2023,0.13,0.97,0.28,1.57,,621563.0,607732.0,0,3,Bot,,,,,666163,,,6.9843305339843385,-137.1717614480603,-7.256128759505755,0.10707212226225944,29.441951995155364,-18.557019632030357,3.48,1.65,,,,94.2,2555,6.2,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.31,,,,,,,,24,1,Cutter,0,2,0,2,2,0,0,2,Standard,Standard,205,0.0,-0.087
48,FC,2023-08-13,94.2,-2.3,5.7,"Cole, Gerrit",607732,543037,walk,ball,,,,,14,Jacob Stallings walks.   Joey Wendle to 2nd.,R,R,R,MIA,NYY,B,,,3,2,2023,-0.02,1.4,1.05,0.88,,,621563.0,0,3,Bot,,,,,666163,,,8.738744880774071,-136.59943367614358,-9.894706924465675,-2.2156507286549547,30.16379551306655,-12.562325888711053,3.08,1.37,,,,94.1,2411,6.4,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.1,,,0.7,1.0,0.0,0.0,,23,6,Cutter,0,2,0,2,2,0,0,2,Standard,Standard,202,0.066,0.46399999999999997
49,FF,2023-08-13,97.1,-2.17,5.91,"Cole, Gerrit",607732,543037,,foul,,,,,8,Jacob Stallings walks.   Joey Wendle to 2nd.,R,R,R,MIA,NYY,S,,,3,1,2023,-0.59,1.34,-0.02,1.74,,,621563.0,0,3,Bot,,,,,666163,,,7.090504552525097,-141.0308295819711,-8.638634712620929,-9.533977131722855,32.85596121424458,-12.46294523199662,3.24,1.47,,,,96.6,2423,6.2,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.34,,,,,,,,23,5,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,208,0.0,-0.095
50,FF,2023-08-13,96.6,-2.17,5.85,"Cole, Gerrit",607732,543037,,called_strike,,,,,5,Jacob Stallings walks.   Joey Wendle to 2nd.,R,R,R,MIA,NYY,S,,,3,0,2023,-0.87,1.47,0.0,2.4,,,621563.0,0,3,Bot,,,,,666163,,,7.739777123356129,-140.36716348100242,-6.959042622674265,-13.235142989131784,33.37781559459431,-11.27234604524924,3.14,1.47,,,,96.3,2471,6.3,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.21,,,,,,,,23,4,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,213,0.0,-0.105
51,FF,2023-08-13,97.7,-2.12,5.87,"Cole, Gerrit",607732,543037,,ball,,,,,14,Jacob Stallings walks.   Joey Wendle to 2nd.,R,R,R,MIA,NYY,B,,,2,0,2023,-0.84,1.47,0.42,1.25,,,621563.0,0,3,Bot,,,,,666163,,,8.745823837856207,-141.66978034473803,-10.25865888614936,-13.28861687475609,32.429877458223636,-10.186129105541132,3.12,1.41,,,,97.3,2455,6.3,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.23,,,,,,,,23,3,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,212,0.0,0.16899999999999998
52,FF,2023-08-13,95.9,-2.14,5.95,"Cole, Gerrit",607732,543037,,ball,,,,,11,Jacob Stallings walks.   Joey Wendle to 2nd.,R,R,R,MIA,NYY,B,,,1,0,2023,-0.77,1.43,-0.51,3.44,,,621563.0,0,3,Bot,,,,,666163,,,6.005973559208934,-139.51024718566856,-4.237681361485314,-11.39391299715566,33.485495292200994,-12.780955984968884,3.14,1.43,,,,95.2,2470,6.1,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.44,,,,,,,,23,2,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,212,0.0,0.08800000000000001
53,FF,2023-08-13,95.8,-2.33,5.85,"Cole, Gerrit",607732,543037,,ball,,,,,14,Jacob Stallings walks.   Joey Wendle to 2nd.,R,R,R,MIA,NYY,B,,,0,0,2023,-0.85,1.41,0.25,0.86,,,621563.0,0,3,Bot,,,,,666163,,,8.695507152019138,-138.85577187285813,-10.697697097758832,-13.002293122275429,31.756208798482767,-11.605366680463606,3.14,1.47,,,,95.3,2203,6.3,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.21,,,,,,,,23,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,214,0.0,0.046
54,FF,2023-08-13,97.0,-2.1,5.94,"Cole, Gerrit",621563,543037,single,hit_into_play,,,,,5,Joey Wendle singles on a line drive to center fielder Harrison Bader.,R,L,R,MIA,NYY,X,8.0,line_drive,3,2,2023,-0.71,1.38,0.15,2.71,,,,0,3,Bot,129.17,82.1,,,666163,,,7.579920569293481,-141.02045923421647,-6.218215845459679,-11.149769003178848,32.02923734495457,-12.460578813217525,3.27,1.56,183.0,97.0,10.0,96.7,2263,6.1,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.35,0.677,0.65,0.9,1.0,1.0,0.0,4.0,22,7,4-Seam Fastball,0,2,0,2,2,0,0,2,Strategic,Standard,214,0.044000000000000004,0.309
55,FF,2023-08-13,95.4,-2.12,5.96,"Cole, Gerrit",621563,543037,,foul,,,,,8,Joey Wendle singles on a line drive to center fielder Harrison Bader.,R,L,R,MIA,NYY,S,,,3,2,2023,-0.67,1.58,0.21,1.9,,,,0,3,Bot,,,,,666163,,,7.6044596216716585,-138.39386517467224,-8.501865099156866,-10.356437358247922,33.38588372515393,-10.110756402052788,3.27,1.56,180.0,82.3,64.0,94.6,2267,6.2,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.32,,,,,,,,22,6,4-Seam Fastball,0,2,0,2,2,0,0,2,Strategic,Standard,213,0.0,0.0
56,SL,2023-08-13,89.4,-2.38,5.79,"Cole, Gerrit",621563,543037,,ball,,,,,13,Joey Wendle singles on a line drive to center fielder Harrison Bader.,R,L,R,MIA,NYY,B,,,2,2,2023,0.46,0.06,-0.37,1.18,,,,0,3,Bot,,,,,666163,,,3.9635794845658823,-130.0816387386532,-5.452678712313988,4.34569580190703,28.361221690547733,-30.562794223529462,3.15,1.52,,,,89.0,2543,6.1,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.39,,,,,,,,22,5,Slider,0,2,0,2,2,0,0,2,Strategic,Standard,127,0.0,0.10300000000000001
57,FF,2023-08-13,97.7,-2.28,5.85,"Cole, Gerrit",621563,543037,,ball,,,,,11,Joey Wendle singles on a line drive to center fielder Harrison Bader.,R,L,R,MIA,NYY,B,,,1,2,2023,-0.71,1.5,-0.93,3.9,,,,0,3,Bot,,,,,666163,,,5.269555216256253,-142.20324556707703,-3.191863981027975,-10.87313131421952,34.44213071916742,-11.357095742394076,3.23,1.52,,,,97.2,2462,6.1,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.36,,,,,,,,22,4,4-Seam Fastball,0,2,0,2,2,0,0,2,Strategic,Standard,212,0.0,0.038
58,FC,2023-08-13,91.4,-2.21,6.03,"Cole, Gerrit",621563,543037,,foul,,,,,12,Joey Wendle singles on a line drive to center fielder Harrison Bader.,R,L,R,MIA,NYY,S,,,1,1,2023,0.27,1.11,0.88,2.7,,,,0,3,Bot,,,,,666163,,,7.151941377432183,-132.87090372365853,-4.852743419267329,1.7305234121782629,28.102955370971866,-18.194091848374047,3.27,1.56,190.0,95.6,12.0,90.7,2513,5.9,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.62,,,,,,,,22,3,Cutter,0,2,0,2,2,0,0,2,Strategic,Standard,191,0.0,-0.053
59,FF,2023-08-13,93.5,-2.01,6.09,"Cole, Gerrit",621563,543037,,ball,,,,,12,Joey Wendle singles on a line drive to center fielder Harrison Bader.,R,L,R,MIA,NYY,B,,,0,1,2023,-0.26,1.58,1.7,3.23,,,,0,3,Bot,,,,,666163,,,10.054601572768307,-135.72563632873886,-5.010475632286241,-5.51537891988314,30.88307414001075,-11.746535146467464,3.13,1.48,,,,92.6,2280,6.0,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.54,,,,,,,,22,2,4-Seam Fastball,0,2,0,2,2,0,0,2,Strategic,Standard,207,0.0,0.027999999999999997
60,FF,2023-08-13,94.8,-2.01,6.08,"Cole, Gerrit",621563,543037,,called_strike,,,,,5,Joey Wendle singles on a line drive to center fielder Harrison Bader.,R,L,R,MIA,NYY,S,,,0,0,2023,-0.68,1.44,-0.07,2.36,,,,0,3,Bot,,,,,666163,,,6.5414869157310775,-137.7927038570094,-7.197739858482951,-10.132123849992787,30.89404846295015,-12.439211158521776,3.17,1.54,,,,94.2,2417,6.0,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.51,,,,,,,,22,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Strategic,Standard,207,0.0,-0.038
61,FC,2023-08-13,93.8,-2.13,5.9,"Cole, Gerrit",493329,543037,field_out,hit_into_play,,,,,12,"Yuli Gurriel grounds out, shortstop Anthony Volpe to first baseman Jake Bauers.",R,R,R,MIA,NYY,X,6.0,ground_ball,0,2,2023,0.23,0.85,0.95,3.23,,,,2,2,Bot,117.87,161.6,,,666163,,,7.455652720739919,-136.4089731556035,-3.0387629753011476,1.1868689095590772,30.23221100286097,-21.095047692229468,3.38,1.61,11.0,68.3,-16.0,93.5,2420,6.2,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.34,0.063,0.061,0.0,1.0,0.0,0.0,2.0,16,4,Cutter,0,1,0,1,1,0,0,1,Standard,Standard,194,-0.011000000000000001,-0.064
62,FF,2023-08-13,96.4,-2.18,5.97,"Cole, Gerrit",493329,543037,,foul,,,,,12,"Yuli Gurriel grounds out, shortstop Anthony Volpe to first baseman Jake Bauers.",R,R,R,MIA,NYY,S,,,0,2,2023,-0.58,1.62,0.23,4.14,,,,2,2,Bot,,,,,666163,,,7.662438067498614,-140.21208260464718,-2.9463810989749177,-9.393364705704236,32.768721348577856,-10.38003380390767,3.38,1.61,,,,95.6,2221,5.9,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.58,,,,,,,,16,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,212,0.0,0.0
63,FF,2023-08-13,97.7,-2.21,5.9,"Cole, Gerrit",493329,543037,,swinging_strike,,,,,1,"Yuli Gurriel grounds out, shortstop Anthony Volpe to first baseman Jake Bauers.",R,R,R,MIA,NYY,S,,,0,1,2023,-0.78,1.73,-0.62,2.91,,,,2,2,Bot,,,,,666163,,,6.068523068825513,-142.0703933775262,-6.500716435226267,-12.01731514343412,32.678828466255624,-7.414937797612376,3.38,1.61,,,,97.3,2304,6.1,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.38,,,,,,,,16,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,212,0.0,-0.024
64,FF,2023-08-13,97.6,-2.21,5.86,"Cole, Gerrit",493329,543037,,called_strike,,,,,5,"Yuli Gurriel grounds out, shortstop Anthony Volpe to first baseman Jake Bauers.",R,R,R,MIA,NYY,S,,,0,0,2023,-0.9,1.65,0.05,2.26,,,,2,2,Bot,,,,,666163,,,8.115026307178066,-141.7439307838153,-7.905169216759816,-14.01901675989499,33.234178814758266,-8.313751601538327,3.24,1.59,,,,97.1,2357,6.2,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.34,,,,,,,,16,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,211,0.0,-0.018000000000000002
65,SL,2023-08-13,89.1,-2.31,5.79,"Cole, Gerrit",660821,543037,field_out,hit_into_play,,,,,5,"Jesus Sanchez grounds out, second baseman Gleyber Torres to first baseman Jake Bauers.",R,L,R,MIA,NYY,X,4.0,ground_ball,2,2,2023,0.45,-0.02,0.02,2.4,,,,1,2,Bot,141.29,161.35,,,666163,,,4.766302613273154,-129.76109406565408,-2.3132809667787244,4.110732372904929,26.06973539861825,-32.09669233096052,3.46,1.66,50.0,107.9,0.0,88.9,2491,6.0,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.46,0.491,0.44799999999999995,0.0,1.0,0.0,0.0,4.0,15,7,Slider,0,1,0,1,1,0,0,1,Strategic,Standard,112,-0.018000000000000002,-0.149
66,CH,2023-08-13,91.2,-2.22,5.73,"Cole, Gerrit",660821,543037,,ball,,,,,13,"Jesus Sanchez grounds out, second baseman Gleyber Torres to first baseman Jake Bauers.",R,L,R,MIA,NYY,B,,,1,2,2023,-1.19,0.87,-0.61,0.91,,,,1,2,Bot,,,,,666163,,,6.64748888992788,-132.51814162891637,-8.126502179566097,-15.440618782597411,27.6207918183915,-20.398952663450746,3.32,1.58,,,,91.8,1471,6.7,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,53.83,,,,,,,,15,6,Changeup,0,1,0,1,1,0,0,1,Strategic,Standard,228,0.0,0.028999999999999998
67,FF,2023-08-13,97.0,-2.29,5.85,"Cole, Gerrit",660821,543037,,foul,,,,,1,"Jesus Sanchez grounds out, second baseman Gleyber Torres to first baseman Jake Bauers.",R,L,R,MIA,NYY,S,,,1,2,2023,-0.7,1.45,-0.68,3.14,,,,1,2,Bot,,,,,666163,,,5.8910538796130485,-141.08712036160918,-4.981051888151451,-10.724538443732973,34.754135033687575,-11.867951070129239,3.46,1.66,245.0,81.1,47.0,96.5,2338,6.2,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.3,,,,,,,,15,5,4-Seam Fastball,0,1,0,1,1,0,0,1,Strategic,Standard,214,0.0,0.0
68,FF,2023-08-13,96.7,-2.1,6.02,"Cole, Gerrit",660821,543037,,foul,,,,,4,"Jesus Sanchez grounds out, second baseman Gleyber Torres to first baseman Jake Bauers.",R,L,R,MIA,NYY,S,,,1,2,2023,-0.86,1.53,-0.68,2.89,,,,1,2,Bot,,,,,666163,,,5.693862750071928,-140.64086387849292,-6.192215077687086,-12.697304149130588,33.93840472741238,-10.67092987855307,3.46,1.66,234.0,85.0,46.0,95.9,2293,6.0,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.51,,,,,,,,15,4,4-Seam Fastball,0,1,0,1,1,0,0,1,Strategic,Standard,212,0.0,0.0
69,FF,2023-08-13,96.9,-2.15,5.91,"Cole, Gerrit",660821,543037,,foul,,,,,12,"Jesus Sanchez grounds out, second baseman Gleyber Torres to first baseman Jake Bauers.",R,L,R,MIA,NYY,S,,,1,1,2023,-0.86,1.48,0.83,2.86,,,,1,2,Bot,,,,,666163,,,9.87693935779958,-140.56630544511904,-5.906645242092835,-13.80282937947741,34.22270650762424,-11.431435887630908,3.46,1.66,180.0,72.1,30.0,96.2,2364,6.2,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.28,,,,,,,,15,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Strategic,Standard,217,0.0,-0.043
70,FF,2023-08-13,96.6,-2.18,5.91,"Cole, Gerrit",660821,543037,,swinging_strike,,,,,11,"Jesus Sanchez grounds out, second baseman Gleyber Torres to first baseman Jake Bauers.",R,L,R,MIA,NYY,S,,,1,0,2023,-0.89,1.47,-0.59,3.65,,,,1,2,Bot,,,,,666163,,,6.250935807625978,-140.49702594343094,-3.754495808739213,-13.225176394328349,33.22754350905241,-12.117321852281115,3.46,1.66,,,,96.2,2276,6.2,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.3,,,,,,,,15,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Strategic,Standard,214,0.0,-0.033
71,FF,2023-08-13,96.8,-2.18,6.0,"Cole, Gerrit",660821,543037,,ball,,,,,12,"Jesus Sanchez grounds out, second baseman Gleyber Torres to first baseman Jake Bauers.",R,L,R,MIA,NYY,B,,,0,0,2023,-0.71,1.37,0.54,4.02,,,,1,2,Bot,,,,,666163,,,8.851835152036047,-140.78167897038756,-2.8760864699155135,-11.517200532510035,32.106491715520676,-13.4590084191994,3.38,1.68,,,,96.6,2369,6.2,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.28,,,,,,,,15,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Strategic,Standard,210,0.0,0.026000000000000002
72,SL,2023-08-13,90.0,-2.15,5.91,"Cole, Gerrit",669394,543037,strikeout,swinging_strike,,,,,14,Jake Burger strikes out swinging.,R,R,R,MIA,NYY,S,2.0,,3,2,2023,0.57,0.15,0.05,1.17,,,,0,2,Bot,,,,,666163,,,4.220632082561476,-130.94438702653542,-6.0927562367654655,5.695895198556364,27.507437009368797,-29.351822120899566,3.23,1.53,,,,89.6,2513,6.0,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.46,,,0.0,1.0,0.0,0.0,,14,8,Slider,0,1,0,1,1,0,0,1,Standard,Standard,144,-0.025,-0.314
73,FF,2023-08-13,97.1,-2.06,5.99,"Cole, Gerrit",669394,543037,,foul,,,,,1,Jake Burger strikes out swinging.,R,R,R,MIA,NYY,S,,,3,2,2023,-0.52,1.41,-0.73,2.71,,,,0,2,Bot,,,,,666163,,,4.712195414869776,-141.26089365042353,-6.452995747620608,-8.071819552417615,32.90097572640632,-11.96335959684021,3.23,1.53,182.0,71.5,58.0,96.6,2235,6.1,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.42,,,,,,,,14,7,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,212,0.0,0.0
74,FF,2023-08-13,97.3,-2.07,6.03,"Cole, Gerrit",669394,543037,,foul,,,,,2,Jake Burger strikes out swinging.,R,R,R,MIA,NYY,S,,,3,2,2023,-0.8,1.39,-0.23,3.15,,,,0,2,Bot,,,,,666163,,,6.73285774564253,-141.48914400067198,-5.342064866058723,-12.26145956349335,33.12347660537952,-12.53403406496809,3.23,1.53,154.0,72.1,66.0,96.9,2329,6.1,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.36,,,,,,,,14,6,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,209,0.0,0.0
75,FF,2023-08-13,96.9,-2.3,5.93,"Cole, Gerrit",669394,543037,,ball,,,,,11,Jake Burger strikes out swinging.,R,R,R,MIA,NYY,B,,,2,2,2023,-0.78,1.56,-1.31,4.69,,,,0,2,Bot,,,,,666163,,,4.406942992793273,-140.99888734708955,-1.310583443567506,-11.38397884749988,34.33666815221189,-11.326843506601698,3.27,1.57,,,,96.3,2354,6.1,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.42,,,,,,,,14,5,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,214,0.0,0.10300000000000001
76,FC,2023-08-13,93.1,-2.13,5.97,"Cole, Gerrit",669394,543037,,swinging_strike,,,,,9,Jake Burger strikes out swinging.,R,R,R,MIA,NYY,S,,,2,1,2023,0.18,1.19,0.75,1.86,,,,0,2,Bot,,,,,666163,,,6.939383413838746,-135.29530357497606,-7.398573761316141,0.8181334064008314,27.28437924469489,-16.09677721337071,3.23,1.53,,,,92.8,2403,6.0,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.47,,,,,,,,14,4,Cutter,0,1,0,1,1,0,0,1,Standard,Standard,197,0.0,-0.064
77,FC,2023-08-13,92.1,-2.12,5.95,"Cole, Gerrit",669394,543037,,ball,,,,,14,Jake Burger strikes out swinging.,R,R,R,MIA,NYY,B,,,1,1,2023,0.03,1.07,1.36,2.08,,,,0,2,Bot,,,,,666163,,,8.726762445742432,-133.81335763358223,-6.3269510716185575,-1.3820706443099364,26.410458633617658,-18.116163142501133,3.25,1.59,,,,92.0,2432,6.1,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.39,,,,,,,,14,3,Cutter,0,1,0,1,1,0,0,1,Standard,Standard,196,0.0,0.05
78,FF,2023-08-13,95.7,-2.26,5.99,"Cole, Gerrit",669394,543037,,ball,,,,,11,Jake Burger strikes out swinging.,R,R,R,MIA,NYY,B,,,0,1,2023,-0.66,1.68,-1.22,4.66,,,,0,2,Bot,,,,,666163,,,4.241673964341111,-139.35290764000146,-1.6890256315644154,-9.627414840904802,32.56781530819876,-10.12529876882908,3.35,1.65,,,,95.1,2429,6.0,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.49,,,,,,,,14,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,210,0.0,0.027999999999999997
79,FF,2023-08-13,96.7,-2.24,5.89,"Cole, Gerrit",669394,543037,,swinging_strike,,,,,1,Jake Burger strikes out swinging.,R,R,R,MIA,NYY,S,,,0,0,2023,-0.85,1.62,-0.41,3.18,,,,0,2,Bot,,,,,666163,,,6.7821661433917955,-140.6104079240982,-5.342724594585066,-12.859381488724607,32.34047496804363,-9.632370070561716,3.23,1.53,,,,96.2,2365,6.1,717011,543037,666163,641343,650402,643396,683011,641856,664056,592450,54.43,,,,,,,,14,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,213,0.0,-0.038
